,node_1,node_2,cn,tn,pa,min_triangles,max_triangles,min_cluster,max_cluster,lp_community,louvain_community,weight,label,cr_n1,cr_n2,share_alignment_L,share_alignment_G,share_alignment_N,share_alignment_E,share_alignment_C,share_environment_mountain,share_environment_underdark,share_environment_arctic,share_environment_urban,share_environment_swamp,share_environment_desert,share_environment_coastal,share_environment_hill,share_environment_grassland,share_environment_forest,share_environment_underwater,share_type_aberration,share_type_monstrosity,share_type_dragon,share_type_undead,share_type_elemental,share_type_beast,share_type_construct,share_type_plant,share_type_ooze,share_type_fey,share_type_fiend,share_type_giant,share_type_celestial,share_tag_aarakocra,share_tag_yugoloth,share_tag_demon,share_tag_devil,share_tag_goblinoid,share_tag_bullywug,share_tag_shapechanger,share_tag_gnome,share_tag_elf,share_tag_dwarf,share_tag_titan,share_tag_gith,share_tag_gnoll,share_tag_grimlock,share_tag_human,share_tag_kenku,share_tag_kobold,share_tag_kuo-toa,share_tag_lizardfolk,share_tag_merfolk,share_tag_orc,share_tag_quaggoth,share_tag_sahuagin,share_tag_thri-kreen,share_tag_troglodyte,share_tag_yuan-ti,guessed,predicted_weight
24850,mercane,topi,2,48,135,3,451,0.45555555555555555,1.0,1,1,0.0,0.0,5.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.71245545
24852,water elemental,sahuagin deep diver,4,90,869,40,339,0.11002921129503408,0.7272727272727273,1,1,0.0,0.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7410528
24862,solar,quetzalcoatlus,6,96,1980,120,337,0.1571095571095571,0.27586206896551724,1,0,0.0,0.0,21.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8291588
24891,young white dragon,giant vulture,6,93,2162,223,316,0.21545893719806763,0.2923219241443108,1,1,0.0,0.0,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9418295
24898,eye of fear and flame,shadow assassin,9,93,1856,225,609,0.3020833333333333,0.5541871921182266,1,1,0.0,0.0,9.0,9.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8813535
24939,mule,polar bear,1,56,460,6,183,0.13333333333333333,0.17681159420289855,1,0,0.0,0.0,0.125,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5863929
24948,behir,steel predator,3,42,440,20,59,0.10526315789473684,0.2554112554112554,1,1,0.0,0.0,11.0,16.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9837451
24992,ape,pseudodragon,6,94,1809,45,242,0.10945273631840796,0.1282051282051282,1,1,0.0,0.0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3960215
25017,tyrannosaurus zombie,nergaliid,11,79,1320,128,564,0.3797979797979798,0.463768115942029,1,1,0.0,0.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9993883
25058,sea spawn,sea hag,2,21,104,6,19,0.21428571428571427,0.24358974358974358,1,1,0.0,0.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.68884164
25072,roc,displacer beast,3,101,1218,19,742,0.198342689120556,0.2087912087912088,1,0,0.0,0.0,11.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5544325
25121,war priest,hadozee warrior,1,55,106,1,275,0.1995645863570392,1.0,1,1,0.0,0.0,9.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6028127
25155,mud mephit,hook horror,1,15,54,4,4,0.1111111111111111,0.26666666666666666,1,1,0.0,0.0,0.25,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.66931283
25169,armanite,husk zombie,18,134,4488,744,903,0.34685314685314683,0.39640035118525024,1,1,0.0,0.0,7.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9963788
25180,redcap,imp,7,209,4278,42,2121,0.12327811682650393,0.16600790513833993,1,0,0.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88771933
25298,rutterkin,swarm of rats,7,87,1586,45,797,0.13846153846153847,0.4355191256830601,1,0,0.0,0.0,2.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1023273
25300,drow elite warrior,roper,3,66,1025,43,154,0.14333333333333334,0.1878048780487805,1,0,0.0,0.0,5.0,5.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.817064
25313,death dog,eyedrake,1,42,437,25,28,0.11067193675889328,0.14619883040935672,1,0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5594332
25314,guard,adult green dragon,3,94,1053,20,368,0.11358024691358025,0.2564102564102564,1,0,0.0,0.0,0.125,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7801362
25316,zombie,derro,3,190,1969,17,1794,0.11261063335634926,0.3090909090909091,1,0,0.0,0.0,0.25,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8442214
25334,skeletal juggernaut,shield guardian,4,111,2528,205,474,0.15384615384615385,0.41330645161290325,1,0,0.0,0.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5596934
25340,tanarukk,necromancer wizard,4,109,2590,161,790,0.27058823529411763,0.2924842650870048,1,1,0.0,0.0,5.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6812768
25347,shadow assassin,barlgura,12,106,2688,281,609,0.3020833333333333,0.32636469221835074,1,0,0.0,0.0,9.0,5.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.926025
25359,ghostblade eidolon,illusionist,2,45,126,2,404,0.4692218350754936,0.6666666666666666,1,1,0.0,0.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83305687
25380,lamia,minotaur skeleton,5,127,1776,25,1776,0.20833333333333334,0.2909090909090909,1,0,0.0,0.0,4.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6668606
25384,orc war chief,ancient red dragon,9,107,2706,114,408,0.13902439024390245,0.1902097902097902,1,0,0.0,0.0,4.0,24.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0058923
25402,clay golem,intellect devourer,1,57,756,30,86,0.1365079365079365,0.14285714285714285,1,1,0.0,0.0,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.82325655
25432,fire elemental,merrow,6,142,3441,64,515,0.08435708435708436,0.13763440860215054,1,1,0.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2667724
25461,hobgoblin,spectator,4,66,920,29,228,0.15263157894736842,0.22028985507246376,1,0,0.0,0.0,0.5,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8957987
25477,spined devil,cackler,9,116,1995,82,1301,0.2913773796192609,0.3904761904761905,1,0,0.0,0.0,2.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0142586
25496,fire elemental,sahuagin high priestess,3,118,777,8,515,0.08435708435708436,0.38095238095238093,1,1,0.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0292456
25540,aarakocra,enchanter,2,26,144,3,53,0.10714285714285714,0.3464052287581699,1,1,0.0,0.0,0.25,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9618364
25546,haint,mummy,19,102,2576,505,550,0.35714285714285715,0.48792270531400966,1,1,0.0,0.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0263344
25598,giant wasp,young remorhaz,3,97,1702,59,592,0.2191780821917808,0.233201581027668,1,0,0.0,0.0,0.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6958255
25622,giant lightning eel,warlord,0,31,58,0,48,0.0,0.11822660098522167,1,1,0.0,0.0,3.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39632696
25633,lady illmarrow,demilich,2,54,504,20,336,0.30303030303030304,0.3902439024390244,1,0,0.0,0.0,22.0,18.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.40925866
25637,stegosaurus,dire wolf,5,202,1737,11,1470,0.07933937823834197,0.3055555555555556,1,0,0.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63233584
25673,ash zombie,troll,4,102,2432,242,288,0.12003968253968254,0.4096728307254623,1,0,0.0,0.0,0.25,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.65167123
25676,blood hunter,enchanter,3,37,342,49,53,0.28654970760233917,0.3464052287581699,1,1,0.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5900679
25689,wastrilith,adult blue dragon,2,37,300,14,59,0.19666666666666666,0.21212121212121213,1,0,0.0,0.0,13.0,16.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.53403753
25700,riding horse,chuul,3,68,1140,54,80,0.11379800853485064,0.12413793103448276,1,0,0.0,0.0,0.25,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83555853
25707,druid,basilisk,9,128,3927,277,583,0.19924812030075187,0.2172549019607843,1,0,0.0,0.0,2.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88813305
25713,polar bear,giant boar,5,114,3128,183,510,0.17681159420289855,0.22388059701492538,1,0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8808254
25718,core spawn seer,star spawn hulk,3,20,96,7,19,0.25,0.2878787878787879,1,1,0.0,0.0,13.0,10.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.160054
25774,treant sapling,wolf,1,128,847,6,659,0.09077134986225896,0.2857142857142857,1,1,0.0,0.0,2.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5526798
25777,ghast,centaur mummy,16,110,2769,445,667,0.26841046277666,0.6005398110661269,1,1,0.0,0.0,2.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1340231
25828,giant poisonous snake,elk,2,43,442,25,59,0.18153846153846154,0.18382352941176472,1,1,0.0,0.0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.72539407
25888,chain devil,nergaliid,6,97,1752,128,857,0.326103500761035,0.463768115942029,1,1,0.0,0.0,8.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.60584694
25891,ogre chain brute,giant constrictor snake,2,118,1080,21,529,0.09155417099342333,0.4666666666666667,1,1,0.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6126743
25898,troll,drow arachnomancer,5,88,1536,62,242,0.12003968253968254,0.2246376811594203,1,0,0.0,0.0,5.0,13.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83698815
25907,hezrou,mindwitness,3,66,864,24,382,0.1568627450980392,0.33865248226950356,1,0,0.0,0.0,8.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73235476
25917,undead shambling mound,beholder zombie,25,125,3864,764,902,0.3256606990622336,0.5857142857142857,1,1,0.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99668634
25922,draft horse,pseudodragon,1,74,469,5,242,0.10945273631840796,0.23809523809523808,1,0,0.0,0.0,0.25,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.46474662
25961,quasit,skeletal juggernaut,15,148,3712,205,1570,0.2353823088455772,0.41330645161290325,1,1,0.0,0.0,1.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.079261
25973,deva,phantom warrior,17,140,4779,627,1011,0.31203703703703706,0.36645236703682055,1,1,0.0,0.0,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9249934
25989,sahuagin,swarm of bats,1,43,420,15,67,0.14285714285714285,0.17724867724867724,1,1,0.0,0.0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.584325
26006,warlock of the fiend,greater zombie,5,78,560,17,1008,0.41739130434782606,0.6071428571428571,1,1,0.0,0.0,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9506327
26048,ancient white dragon,planetar,4,44,435,19,66,0.1625615763546798,0.18095238095238095,1,1,0.0,0.0,20.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1565605
26084,falcon the hunter,displacer beast,2,21,98,9,19,0.2087912087912088,0.42857142857142855,1,1,0.0,0.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.95656925
26107,giant spider,rug of smothering,3,61,330,6,201,0.13535353535353536,0.4,1,1,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9881084
26116,adult oblex,grimlock,2,24,143,15,25,0.19230769230769232,0.45454545454545453,1,1,0.0,0.0,5.0,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6790646
26146,wyvern,deinonychus,2,74,408,7,392,0.17208077260755048,0.4666666666666667,1,1,0.0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7867973
26151,giant ape,swarm of bats,2,147,1980,15,1129,0.13058061531343973,0.14285714285714285,1,0,0.0,0.0,7.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.70445913
26163,tyrannosaurus rex,adult gold dragon,3,83,1416,58,431,0.21014492753623187,0.25189947399181767,1,0,0.0,0.0,8.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7401891
26190,aurochs,adult green dragon,3,32,247,20,34,0.19883040935672514,0.2564102564102564,1,0,0.0,0.0,2.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7892591
26218,death kiss,black abishai,7,129,2900,106,1458,0.26108374384236455,0.29454545454545455,1,0,0.0,0.0,10.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.85261595
26219,phase spider,carrion crawler,3,62,952,66,86,0.11764705882352941,0.2275132275132275,1,0,0.0,0.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79544497
26270,ogre,frost giant skeleton,7,135,4374,207,783,0.14465408805031446,0.24166666666666667,1,0,0.0,0.0,2.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.85010314
26274,black pudding,giant ape,4,157,3300,56,1129,0.13058061531343973,0.18666666666666668,1,0,0.0,0.0,4.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8087905
26292,sergeant,duergar,1,33,62,1,84,0.18064516129032257,1.0,1,1,0.0,0.0,0.125,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.62621886
26331,xorn,beholder,2,64,1024,65,76,0.1310483870967742,0.1532258064516129,1,0,0.0,0.0,5.0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6182372
26333,adult white dragon,pit fiend,2,84,1364,54,385,0.20359598096245374,0.23376623376623376,1,0,0.0,0.0,13.0,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56352836
26337,goblin,stone giant,5,122,2821,81,420,0.10256410256410256,0.17419354838709677,1,0,0.0,0.0,0.25,7.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0300807
26346,death knight,griffon,5,113,2592,51,472,0.1028225806451613,0.145679012345679,1,1,0.0,0.0,17.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1352853
